Time,PM25,PM10,Temperature,Humidity,Pressure
1707953106.0658982,0,0,23.2555859375,48.048908780962435,1004.8174038667398
1707953107.0792825,0,0,23.254609375,48.03672167545804,1004.8244233416103
1707953108.0922155,0,0,23.2540234375,48.04871729106025,1004.8251911786815
1707953109.1054416,0,0,23.253046875,48.04256381512521,1004.8287667883426
1707953110.1186783,0,0,23.2540234375,48.02458329620181,1004.8389665271442
1707953111.1321118,0,0,23.2544140625,48.03066434369289,1004.836158750912
1707953112.1454298,0,0,23.254609375,48.04275528431842,1004.8330329411676
1707953113.1587238,0,0,23.2540234375,48.02458329620181,1004.8355226894287
1707953114.1720374,0,0,23.2528515625,48.03650629393135,1004.8422240845691
1707953115.1858594,0,0,23.2524609375,48.04249201498527,1004.8467537635265
1707953116.2006347,0,0,23.2524609375,48.048525804290506,1004.8398661032002
1707953117.213859,0,0,23.251875,48.036386639240355,1004.8440777456151
1707953118.2272525,0,0,23.252265625,48.04246808170316,1004.848157643538
1707953119.2405415,0,0,23.2524609375,48.02439188443822,1004.8501975942895
1707953120.2538843,0,0,23.253828125,48.02455936956013,1004.8420923324168
1707953121.267285,0,0,23.2534375,48.024511516423516,1004.8311247632787
1707953122.2806318,0,0,23.253046875,48.01843069205775,1004.8287667883426
1707953123.2938294,0,0,23.2524609375,48.02439188443822,1004.8329784444737
1707953124.3069062,0,0,23.252265625,48.04246808170316,1004.8361042420585
1707953125.320087,0,0,23.252265625,48.05453586185405,1004.8412699849498
1707953126.3333557,0,0,23.252265625,48.06660446691752,1004.8343823279614
1707953127.346699,0,0,23.2534375,48.06674812359598,1004.832846680283
1707953128.359986,0,0,23.2534375,48.084852620088775,1004.8294028463746
1707953129.3728888,0,0,23.2524609375,48.0907681038142,1004.831256530042
1707953130.3846886,0,0,23.252265625,48.084708921223786,1004.8343823279614
1707953131.3959196,0,0,23.251484375,48.084613122959944,1004.8348321159895
1707953132.407556,0,0,23.2512890625,48.1026954487226,1004.8327921731086
1707953133.4187243,0,0,23.2512890625,48.1026954487226,1004.827626439435
1707953134.430064,0,0,23.2503125,48.096540047506984,1004.8208705684551
1707953135.4425492,0,0,23.2503125,48.07843442613935,1004.8191486604031
1707953136.4562294,0,0,23.2503125,48.096540047506984,1004.8225924766073
1707953137.4695206,0,0,23.2503125,48.10861149289461,1004.8243143848591
1707953138.4827797,0,0,23.2505078125,48.10863545146731,1004.826354322407
1707953139.4961698,0,0,23.2508984375,48.10264753592122,1004.830434201083
1707953140.5094702,0,0,23.251484375,48.10875524506565,1004.8296663804123
1707953141.5223298,0,0,23.252265625,48.10281523158337,1004.8309385000671
1707953142.5339928,0,0,23.253046875,48.09687540636493,1004.8322106201132
1707953143.5451663,0,0,23.255,48.09107948468728,1004.83711284332
1707953144.5563903,0,0,23.255,48.097114954284265,1004.8388347648004
1707953145.567559,0,0,23.2565625,48.09730659614645,1004.8499886468566
1707953146.5787349,0,0,23.2575390625,48.10949799271309,1004.8567446057594
1707953147.5899405,0,0,23.2591015625,48.1036537458997,1004.8627327615947
1707953148.6013367,0,0,23.2606640625,48.10384541474035,1004.8652770602362
1707953149.612506,0,0,23.2610546875,48.11596544807702,1004.86246925714
1707953150.623669,0,0,23.2618359375,48.10398916842816,1004.8620194619779
1707953151.6352427,0,0,23.2622265625,48.12818219914347,1004.8471580599501
1707953152.6485868,0,0,23.2633984375,48.12228940992311,1004.8284029230666
1707953153.6614556,0,0,23.264375,48.12844585635203,1004.8231052657297
1707953154.6725726,0,0,23.2659375,48.15278620093383,1004.8222055507897
1707953155.6837707,0,0,23.26671875,48.15891978929704,1004.8200337361897
1707953156.6949198,0,0,23.267890625,48.183216487067675,1004.8202199085555
1707953157.7060483,0,0,23.2684765625,48.1832884605312,1004.8228959269068
1707953158.717423,0,0,23.269453125,48.18944715369786,1004.8158762405398
1707953159.730717,0,0,23.2704296875,48.19560607774986,1004.82263221822
1707953160.7439642,0,0,23.270625,48.16543735293314,1004.8229502387081
1707953161.7571638,0,0,23.271015625,48.15340966820476,1004.8218643168466
1707953162.7719443,0,0,23.27140625,48.14138278982152,1004.8190564292642
1707953163.7851336,0,0,23.270625,48.12317620462579,1004.8057306247842
1707953164.7984443,0,0,23.27140625,48.09912735017737,1004.8052807226201
1707953165.8115065,0,0,23.271015625,48.09304377018198,1004.7994788080977
1707953166.8226829,0,0,23.27140625,48.087056223443,1004.8001148342785
1707953167.83389,0,0,23.2723828125,48.07510567109177,1004.7930950748919
1707953168.8450434,0,0,23.27296875,48.057073559038415,1004.787161241868
1707953169.8562105,0,0,23.2719921875,48.069022922537165,1004.7890151265436
1707953170.8676665,0,0,23.2723828125,48.06907081778957,1004.8085927621707
1707953171.8809936,0,0,23.2723828125,48.044933466824645,1004.7948170397452
1707953172.8943,0,0,23.27140625,48.03877996548816,1004.8052807226201
1707953173.9074085,0,0,23.2719921875,48.02678475652547,1004.8148445908057
1707953174.9185765,0,0,23.2716015625,48.04483771402428,1004.814208555926
1707953175.929822,0,0,23.271015625,48.03269849462313,1004.8132545037895
1707953176.9410005,0,0,23.2716015625,48.02070370016048,1004.8279842708456
1707953177.9521902,0,0,23.2719921875,48.02678475652547,1004.8251763828099
1707953178.963702,0,0,23.2719921875,48.02678475652547,1004.8320642461457
1707953179.9769554,0,0,23.2723828125,48.03889964464436,1004.8275343909545
1707953180.990107,0,0,23.272578125,48.044957405147045,1004.826130444934
1707953182.0034785,0,0,23.272578125,48.044957405147045,1004.8157986433088
1707953183.016676,0,0,23.272578125,48.044957405147045,1004.8157986433088
1707953184.0295851,0,0,23.2723828125,48.044933466824645,1004.801704900158
1707953185.0407882,0,0,23.27296875,48.032937829735985,1004.8112687757629
1707953186.0519838,0,0,23.272578125,48.02685655024607,1004.8037448792951
1707953187.0631557,0,0,23.2719921875,48.02678475652547,1004.7993469095487
1707953188.0743206,0,0,23.2719921875,48.032818161568066,1004.7959029814805
1707953189.0857186,0,0,23.2719921875,48.02678475652547,1004.7959029814805
1707953190.0990252,0,0,23.27140625,48.01464678590033,1004.8001148342785
1707953191.1123528,0,0,23.271015625,48.01459893333596,1004.8012007697092
1707953192.1253676,0,0,23.270625,48.00851831100982,1004.7971208215719
1707953193.136543,0,0,23.27140625,48.008614006564784,1004.8035587597395
1707953194.147736,0,0,23.271015625,48.00253359026769,1004.797756846586
1707953195.1589324,0,0,23.271015625,48.008566158689504,1004.7960348851745
1707953196.170144,0,0,23.27140625,48.01464678590033,1004.7949489468367
1707953197.1815445,0,0,23.2719921875,48.0026531985997,1004.7959029814805
1707953198.1948206,0,0,23.2723828125,48.008733627108754,1004.8034268655113
1707953199.2078972,0,0,23.272578125,48.01479034476717,1004.8089107775581
1707953200.2190933,0,0,23.2731640625,47.99676434222347,1004.7995330186193
1707953201.2303119,0,0,23.2747265625,47.99695570168681,1004.800355146059
1707953202.2415323,0,0,23.2755078125,47.9910191726911,1004.7999052204555
1707953203.2527263,0,0,23.275703125,47.99707530294036,1004.8088331031576
1707953204.2641752,0,0,23.2762890625,47.997147064279176,1004.8097871458281
1707953205.2773833,0,0,23.2770703125,47.99121051808971,1004.811059203064
1707953206.2906644,0,0,23.277265625,47.99123443648451,1004.8010453466363
1707953207.3040295,0,0,23.278828125,47.99142578540277,1004.8053114193116
1707953208.3172553,0,0,23.2786328125,47.99743411403445,1004.7981054801869
1707953209.3304963,1,1,23.2798046875,47.979481475761105,1004.7931256006212
1707953210.3438323,1,1,23.28078125,47.9796010481965,1004.7912716657061
