Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1713393279.15,0,0,47.5,1.0,2.0,3.0,25.865546875,43.80785831437997,1003.8331791132238,78.69812595739427,439366.5
1713393281.12,0,0,46.0,1.0,2.0,3.0,25.9450390625,43.63677701838374,1003.8281292931953,78.7404882650496,441790.5
1713393283.14,0,0,46.0,1.0,2.0,3.0,25.99708984375,43.448128250562014,1003.8296735335634,78.72753381371044,450615.0
1713393285.1,0,0,43.5,1.0,2.0,3.0,25.99708984375,43.448128250562014,1003.8296735335634,78.72753381371044,450615.0
1713393287.14,0,0,52.0,1.0,2.0,3.0,26.026484375000003,43.288962858830956,1003.8450088075886,78.59888865003481,454411.0
1713393289.12,0,0,42.0,1.0,2.0,3.0,26.0423046875,43.160265572816705,1003.8477652341512,78.57576559480775,459486.0
1713393291.13,0,0,42.0,1.0,1.0,2.0,26.052851562500003,43.06292371421428,1003.8450729198164,78.59835083204894,463588.0
1713393293.12,0,0,42.5,1.0,1.0,2.0,26.0614453125,42.99148174171782,1003.8416520580599,78.62704773882692,465013.5
1713393295.14,0,0,38.0,1.0,1.5,2.5,26.067109375,42.91973061586381,1003.8367142340712,78.66847029094876,468398.0
1713393297.11,0,0,48.5,1.0,1.5,2.5,26.0692578125,42.882341194513586,1003.8454132132063,78.59549623122132,469201.5
1713393299.14,0,0,46.0,1.0,2.0,3.0,26.0708203125,42.850680519916864,1003.8463352767815,78.58776118342314,476639.5
1713393301.11,0,0,46.0,1.0,2.0,3.0,26.07150390625,42.82760665914796,1003.8483310763179,78.57101898142594,476481.5
1713393303.14,0,0,43.0,1.0,2.0,3.0,26.07296875,42.79883858214957,1003.842295106899,78.62165333297467,475631.5
1713393305.12,0,0,48.0,1.0,2.0,3.0,26.07541015625,42.79911802074344,1003.8472390769244,78.58017941467918,479177.0
1713393307.14,0,0,50.0,1.0,2.0,2.5,26.07462890625,42.78456259126764,1003.8365866800018,78.66954034781048,481910.0
1713393309.12,0,0,42.5,1.0,2.0,2.5,26.07326171875,42.78151319409456,1003.8317458310469,78.71014952821466,484842.5
1713393311.14,0,0,42.5,1.0,2.0,2.0,26.07384765625,42.78158004298955,1003.8284821471527,78.7375282164331,484484.5
1713393313.12,0,0,55.5,1.0,2.0,2.0,26.07541015625,42.78465187634279,1003.8285548579281,78.73691827143907,486923.0
1713393315.14,0,0,39.5,1.0,2.0,2.0,26.07912109375,42.78218344211393,1003.8381758378833,78.65620913469134,484656.5
1713393317.11,0,0,59.5,1.0,2.0,2.0,26.08244140625,42.81149679580142,1003.8293065934708,78.73061200573878,487106.0
1713393319.13,0,0,59.5,1.5,2.0,2.0,26.0864453125,42.83221182944236,1003.8394189136436,78.64578117617097,490277.0
1713393321.12,0,0,52.0,1.5,2.0,2.0,26.09015625,42.835530807928734,1003.8405469163977,78.63631858826767,489216.0
1713393323.14,0,0,52.0,2.0,2.0,2.0,26.09240234375,42.824212291248735,1003.8341222962715,78.6902136855776,492425.0
1713393325.12,0,0,46.0,2.0,2.0,2.0,26.096308593750003,42.810190981039014,1003.8347284326003,78.68512887368999,495116.0
1713393327.14,0,0,45.5,2.0,3.0,3.0,26.1003125,42.793288340276675,1003.8261558232142,78.75704357147424,493866.0
1713393329.1,0,0,45.5,2.0,3.0,3.0,26.105390625,42.77940355730135,1003.8253298582606,78.76397246343761,493499.0
1713393331.14,0,0,46.5,2.0,3.0,3.0,26.10890625,42.759554911825845,1003.8218833123366,78.7928853029913,491698.5
1713393333.12,0,0,55.0,2.0,3.0,3.0,26.11291015625,42.75712030444123,1003.8235022165165,78.77930441762375,496387.0
1713393335.15,0,0,54.0,2.0,3.0,3.0,26.11740234375,42.72581622473113,1003.8276386227147,78.74460444770659,497481.0
1713393337.08,0,0,48.0,2.0,3.0,3.0,26.11740234375,42.72581622473113,1003.8276386227147,78.74460444770659,497481.0
1713393339.12,0,0,48.0,2.0,3.0,4.0,26.1200390625,42.7261177170781,1003.8269645593434,78.75025909756717,495482.5
1713393341.11,0,0,42.5,2.0,3.0,4.0,26.12296875,42.720668117643136,1003.8318778565454,78.70904204149062,496934.5
1713393343.15,0,0,53.5,2.0,3.0,4.0,26.126875,42.73268401433488,1003.8265380220703,78.75383734846032,497481.0
1713393345.12,0,0,53.5,2.0,3.0,4.0,26.134882812500003,42.745170113234636,1003.8204323316522,78.80505752263903,497681.5
1713393347.13,0,0,53.5,2.0,3.0,4.0,26.142207031250003,42.73733012172172,1003.8250709665945,78.76614428371485,497855.0
1713393349.13,0,0,53.0,2.0,3.0,4.0,26.14884765625,42.740982337103034,1003.8285630738699,78.73684931094132,499500.5
1713393351.15,0,0,44.0,2.0,3.0,4.0,26.154609375,42.773464123461444,1003.8297317388774,78.72704550793677,500980.5
1713393353.12,0,0,52.5,2.0,3.0,4.0,26.1598828125,42.785641500526054,1003.828382640012,78.73836295084018,503214.0
1713393355.15,0,0,41.0,2.0,3.0,3.5,26.164082031249997,42.79480281375512,1003.8260813421584,78.75766839156358,501732.0
