Time,Pm25,Pm100,Temp,Gas,Humidity,Pressure,Altitude
1707957448.8372161,0,0,21.9704296875,205436,42.51247303914294,1004.5243457267844,72.90163684939965
1707957449.8484323,0,0,21.86046875,206537,42.696361030490245,1004.5045848806022,73.06731691381087
1707957450.8597927,0,0,21.7596875,207279,42.88142336401509,1004.4802561236386,73.27129915272762
1707957451.8724043,0,0,21.65578125,208275,43.048442041689896,1004.4647878562481,73.40099350700942
1707957452.8847513,0,0,21.5641796875,208651,43.199082427618514,1004.4497048531771,73.52745915325951
1707957453.897905,0,0,21.4735546875,210043,43.38571816732987,1004.4689880664389,73.36577650378614
1707957454.910944,0,0,21.38390625,210937,43.55472432591684,1004.4551940313587,73.48143415762723
1707957455.9241853,0,0,21.2946484375,211840,43.72391152230864,1004.4575446299242,73.4617252060747
1707957456.9385455,0,0,21.2040234375,211452,43.88112335534363,1004.4369548256748,73.63436482376939
1707957457.9530094,0,0,21.112421875,212490,44.0562967539451,1004.4286158296071,73.70428573520877
1707957458.9731798,0,0,21.01671875,213932,44.24912883732782,1004.4206657596649,73.7709460119974
1707957459.986294,0,0,20.9165234375,214595,44.43563681311221,1004.41420911586,73.82508442405974
1707957460.9999251,0,0,20.796796875,216201,44.638109561928935,1004.4182641451292,73.79108331378603
1707957462.0132952,0,0,20.68,216336,44.82307863196428,1004.4407077111995,73.60289773883709
1707957463.0269046,0,0,20.562421875,218244,45.05022576200507,1004.4376708565084,73.62836106200152
1707957464.0407462,0,0,20.4378125,217832,45.258749151808274,1004.4510665603517,73.51604165705747
1707957465.0543191,1,1,20.31828125,218381,45.492175076693364,1004.4499889356808,73.52507720772641
1707957466.0680072,1,1,20.197578125,220045,45.71365388002779,1004.4590736318703,73.44890507651193
1707957467.082222,1,1,20.081171875,220185,45.93585985878914,1004.4524641874757,73.50432299615694
1707957468.0961235,1,1,19.9571484375,220325,46.163474036293906,1004.4440823431989,73.57460230430704
1707957469.1093974,1,1,19.828828125,223163,46.40295351798877,1004.4409021869808,73.6012671065798
1707957470.123654,1,1,19.7200390625,221593,46.657104693083895,1004.4410059513594,73.60039706754164
1707957471.1381695,1,1,19.6176953125,221593,46.91232425568918,1004.4409257465386,73.60106956542057
1707957472.151945,1,1,19.520625,222732,47.16848301792159,1004.4370889997126,73.63323980357707
1707957473.165354,1,1,19.4231640625,223595,47.4127407228671,1004.4343163577265,73.65648782975114
1707957474.1790755,0,0,19.3251171875,223595,47.675522603919795,1004.4271265907536,73.71677277197752
1707957475.192478,0,0,19.2278515625,223019,47.91430980706605,1004.4263050222522,73.72366150282876
1707957476.2058115,0,0,19.137421875,223739,48.178647836741085,1004.4190511540946,73.78448431668666
1707957477.2190974,0,0,19.05109375,224318,48.42545094314657,1004.4251588448519,73.7332720390999
1707957478.2328637,0,0,18.971015625,224609,48.685567086380516,1004.420473438172,73.77255860737371
1707957479.246322,0,0,18.892890625,222732,48.90327761363713,1004.417136417461,73.80053921287244
1707957480.2596638,1,1,18.813984375,224318,49.188753956971524,1004.4159783259817,73.81024971883866
1707957481.2729485,1,1,18.734296875,225047,49.443763253021935,1004.4169975599758,73.80170352148531
1707957482.2862227,1,1,18.657734375,224609,49.69331071733055,1004.412616052304,73.83844217054548
1707957483.2995405,1,1,18.5825390625,224463,49.92481695558334,1004.4155438195078,73.81389302378581
1707957484.31285,1,1,18.5091015625,225780,50.13826339234639,1004.4298423737788,73.69400136385983
1707957485.3273618,1,1,18.4415234375,226222,50.34646097135096,1004.4327588429696,73.66954728972068
1707957486.3407354,0,1,18.3727734375,226370,50.5299599850777,1004.4320735229694,73.6752935705557
1707957487.353986,0,1,18.3034375,227708,50.71355156712707,1004.4338790929143,73.66015420896424
1707957488.3672814,0,1,18.2239453125,228008,50.88986034303415,1004.4315846404133,73.67939276187055
1707957489.380674,1,1,18.14640625,228912,51.07897515360636,1004.4323637508231,73.67286006355174
1707957490.4008737,1,1,18.0692578125,229822,51.280741504552125,1004.4337363920567,73.6613507277946
1707957491.414245,1,1,17.9942578125,230128,51.4829694933965,1004.4298939682221,73.69356875315071
1707957492.4280486,0,1,17.9157421875,231357,51.69742007429752,1004.4307634031921,73.68627869024385
1707957493.4413846,0,1,17.8378125,231511,51.88722314042437,1004.4239380125213,73.74350855622662
1707957494.4546483,0,1,17.759296875,232755,52.06464354086023,1004.4333508186548,73.66458368617063
1707957495.467964,1,2,17.68234375,232443,52.27988958127084,1004.4331819398369,73.66599970270195
1707957496.481246,1,2,17.60734375,233539,52.47058643086109,1004.4360899637276,73.64161650646169
1707957497.4945974,0,1,17.53078125,233697,52.66752231892959,1004.4313335161228,73.68149839400029
1707957498.5079281,0,1,17.4548046875,234329,52.84591934552221,1004.427483413869,73.71378086413861
1707957499.521144,0,1,17.3790234375,235924,53.03703423607013,1004.4239191566143,73.74366666058835
1707957500.5343964,1,2,17.3028515625,234329,53.221996630049006,1004.4214278094616,73.76455630751443
1707957501.5476727,1,2,17.2262890625,234965,53.419638963574386,1004.4217266023204,73.76205096303377
1707957502.561797,1,2,17.1524609375,236407,53.59265397082413,1004.4280638573023,73.70891393560937
1707957503.5750716,1,2,17.081171875,236085,53.7661302907594,1004.4195184164323,73.78056636735057
1707957504.5883455,1,2,17.01203125,235603,53.952620658877215,1004.4195204570663,73.78054925683634
