Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712790420.5,0,0,46.0,0.0,0.0,0.0,23.62287109375,47.86710154478561,1006.3296965672998,57.776228666747784,40717.5
1712790422.48,0,0,35.0,0.0,0.0,0.0,23.697578125,47.62397380772961,1006.3303879232114,57.77044062846872,41174.0
1712790424.53,0,0,35.0,0.0,0.0,0.0,23.75431640625,47.378947592857,1006.3388544059642,57.6995594303361,42821.5
1712790426.48,0,0,35.5,0.0,0.0,0.0,23.795625,47.15898361594789,1006.3365375941946,57.71895566899093,44717.0
1712790428.51,0,0,46.0,0.0,0.0,0.0,23.82619140625,46.98525897174919,1006.3440408888027,57.65613854163851,47168.0
1712790430.49,0,0,47.0,0.0,0.0,0.0,23.8505078125,46.8522843048288,1006.3511649412885,57.59649673767758,49718.5
1712790432.46,0,0,47.0,0.0,0.0,0.0,23.8505078125,46.8522843048288,1006.3511649412885,57.59649673767758,49718.5
1712790434.48,0,0,39.5,0.0,0.0,0.0,23.8659375,46.72128202343336,1006.3475424277414,57.62682398343113,52492.0
1712790436.51,0,0,34.5,0.0,0.0,0.0,23.875703125,46.60738997780316,1006.3462241321402,57.637860625857016,55321.0
1712790438.48,0,0,41.0,0.0,0.0,0.0,23.88009765625,46.519456105457046,1006.335853584542,57.72468220368401,58086.0
1712790440.51,0,0,37.0,0.0,0.0,0.0,23.885078125,46.437526799863946,1006.3290097891154,57.78197838454105,61016.0
1712790442.46,0,0,37.0,0.0,0.0,0.0,23.89611328125,46.38581765093506,1006.3306763205317,57.76802616414496,63938.5
1712790444.5,0,0,45.5,0.0,0.0,0.0,23.908125,46.34307418891462,1006.3382208188481,57.704863793149556,66917.0
1712790446.48,0,0,38.0,0.0,0.0,0.0,23.9180859375,46.3118736987423,1006.3507744964277,57.599765513044886,69959.0
1712790448.51,0,0,46.0,0.0,0.0,0.0,23.925703125,46.26567656388443,1006.3356745105611,57.72618147513619,72972.0
1712790450.48,0,0,37.0,0.0,0.0,0.0,23.93185546875,46.23697562694079,1006.3367300679514,57.717344296873094,75743.5
1712790452.5,0,0,37.0,0.0,0.0,0.0,23.935175781250003,46.21971308041164,1006.3253938180526,57.812251416543745,78850.5
1712790454.48,0,0,39.5,0.0,0.0,0.0,23.93810546875,46.21123391846514,1006.3218649808196,57.841795022365886,81934.5
1712790456.52,0,0,38.5,0.0,0.0,0.0,23.94181640625,46.21167757728158,1006.3171128191561,57.8815804912557,85066.0
1712790458.48,0,0,43.5,0.0,0.0,0.0,23.943964843750003,46.211934448321166,1006.3114207293252,57.92923532778589,87795.5
1712790460.49,0,0,43.5,0.0,0.0,0.0,23.94630859375,46.21810082614754,1006.3119838520573,57.924520786191195,90757.5
1712790462.48,0,0,44.0,0.0,0.0,0.0,23.95021484375,46.23328457976571,1006.3050207675112,57.98281680660798,93568.0
1712790464.51,0,0,47.0,0.0,0.0,0.0,23.95373046875,46.23370508957444,1006.3050187168473,57.9828339972683,94548.5
1712790466.48,0,0,36.5,0.0,0.0,0.0,23.9536328125,46.2395804510939,1006.303160960438,57.99838752882478,97936.0
1712790468.51,0,0,38.0,0.0,0.0,0.0,23.95451171875,46.2485169202778,1006.3063351947362,57.97181219440122,100651.5
1712790470.47,0,0,38.0,0.0,0.0,0.0,23.95431640625,46.25438071151194,1006.3153187120133,57.89660097631345,103030.0
1712790472.51,0,0,39.5,0.0,0.0,0.0,23.954609375,46.25147198808844,1006.3115793760105,57.92790715946058,106392.5
1712790474.48,0,0,38.5,0.0,0.0,0.0,23.9563671875,46.245794841938576,1006.3179278847083,57.874756686912235,108715.5
1712790476.51,0,0,40.5,0.0,0.0,0.0,23.9567578125,46.24878536372928,1006.320279341497,57.85507010130382,111651.5
1712790478.48,0,0,44.5,0.0,0.0,0.0,23.95802734375,46.23716256799505,1006.314799162961,57.90095067023005,114097.0
1712790480.52,0,0,44.5,0.0,0.0,0.0,23.95744140625,46.22826209371423,1006.3104253773834,57.93756858659512,116611.5
1712790482.45,0,0,48.0,0.0,0.0,0.0,23.95744140625,46.22826209371423,1006.3104253773834,57.93756858659512,116611.5
1712790484.51,0,0,36.5,0.0,0.0,0.0,23.96115234375,46.23164976122931,1006.3039794638667,57.991534818025855,119664.0
1712790486.48,0,0,39.5,0.0,0.0,0.0,23.96505859375,46.22622985683002,1006.3037888531244,57.993130639706294,122294.5
1712790488.52,0,0,42.5,0.0,0.0,0.0,23.967402343750003,46.22356674116057,1006.3051983647682,57.98132993219892,124457.0
1712790490.45,0,0,42.5,0.0,0.0,0.0,23.9688671875,46.22079857873898,1006.3025869897299,58.00319285004492,126972.5
1712790492.51,0,0,49.0,0.0,0.0,0.0,23.97130859375,46.22697743102789,1006.3092407728907,57.9474862324642,129692.5
1712790494.49,0,0,39.0,0.0,0.0,0.0,23.974921875,46.206806662396204,1006.3178692709585,57.87524744634412,132278.0
1712790496.51,0,0,49.0,0.0,0.0,0.0,23.9784375,46.21311340361254,1006.3127870956081,57.91779594208684,134425.0
1712790498.46,0,0,49.0,0.0,0.0,0.0,23.985078125,46.20802121904506,1006.3155104967668,57.8949952967957,136986.0
1712790500.51,0,0,48.0,0.0,0.0,0.0,23.9925,46.20596607968537,1006.3144702754124,57.90370414710766,139289.0
1712790502.48,0,0,43.0,0.0,0.0,0.0,23.99875,46.19494085893414,1006.308068507166,57.95730077537334,141623.0
1712790504.51,0,0,41.5,0.0,0.0,0.0,24.0034375,46.19844438997182,1006.2956470066445,58.06129590725435,143419.0
1712790506.49,0,0,47.5,0.0,0.0,0.0,24.00724609375,46.17829951140526,1006.2944443758443,58.0713646242583,145887.5
1712790508.49,0,0,47.5,0.0,0.0,0.0,24.01125,46.167007439653446,1006.2978041464934,58.04323586865213,148186.0
1712790510.48,0,0,36.0,0.0,0.0,0.0,24.016328125,46.17055711422897,1006.3029739039712,57.999953526915974,150222.5
1712790512.51,0,0,39.0,0.0,0.0,0.0,24.02091796875,46.147566213319294,1006.2988539981814,58.034446227705786,151909.0
1712790514.5,0,0,44.0,0.0,0.0,0.0,24.02453125,46.1244612687491,1006.3015554399299,58.01182918919918,154690.5
1712790516.54,0,0,44.0,0.0,0.0,0.0,24.02677734375,46.11002083342975,1006.2977197275143,58.04394260952717,157269.0
1712790518.48,0,0,42.5,0.0,0.0,0.0,24.029609375,46.10153390456601,1006.2991047308678,58.032347036995475,158299.5
1712790520.48,0,0,36.5,0.0,0.0,0.0,24.030390625,46.086920230128136,1006.2987276833361,58.03550376207234,160623.0
1712790522.51,0,0,40.0,0.0,0.0,0.0,24.02951171875,46.083873973902975,1006.2913198831448,58.09752368445416,162548.0
1712790524.48,0,0,38.0,0.0,0.0,0.0,24.02951171875,46.08975653517748,1006.2980934842665,58.040813464517214,164523.5
1712790526.53,0,0,38.0,0.0,0.0,0.0,24.03048828125,46.07810820057846,1006.298892231405,58.034126179686666,166796.5
1712790528.48,0,0,41.0,0.0,0.0,0.0,24.03205078125,46.072412751871,1006.2939046081641,58.075883690161774,168031.5
1712790530.52,0,0,38.0,0.0,0.0,0.0,24.03830078125,46.07904084553037,1006.294274856644,58.07278387910152,170662.5
1712790532.46,0,0,46.0,0.0,0.0,0.0,24.03830078125,46.07904084553037,1006.294274856644,58.07278387910152,170662.5
1712790534.51,0,0,44.0,0.0,0.0,0.0,24.04318359375,46.076682668046104,1006.2914946492274,58.09606052927688,172921.0
1712790536.46,0,0,44.0,0.0,0.0,0.0,24.04689453125,46.07712560024579,1006.2884332612045,58.121691290625776,173985.5
1712790538.51,0,0,34.5,0.0,0.0,0.0,24.0493359375,46.068593938263646,1006.2840795018241,58.15814229238295,175702.0
1712790540.48,0,0,48.5,0.0,0.0,0.0,24.046796875,46.05946786981151,1006.2798014974145,58.193959174293,178577.5
1712790542.51,0,0,43.5,0.0,0.0,0.0,24.04767578125,46.05957275061198,1006.2999102660522,58.025602923457186,180193.5
1712790544.5,0,0,46.0,0.0,0.0,0.0,24.050703125,46.04228955083487,1006.2940035927904,58.07505496486897,181644.0
1712790546.49,0,0,46.0,0.0,0.0,0.0,24.0534375,46.03379411084258,1006.2977639844078,58.04357212502571,182616.0
1712790548.48,0,0,34.0,0.0,0.0,0.0,24.0540234375,46.02504289271393,1006.2936708320487,58.077840924188635,185414.5
1712790550.51,0,0,35.5,0.0,0.0,0.0,24.0540234375,46.01622226850163,1006.2894371722699,58.11328626924934,186166.5
1712790552.48,0,0,42.0,0.0,0.0,0.0,24.05490234375,46.00456657458952,1006.2849908909434,58.15051188315865,186839.5
1712790554.51,0,0,42.0,0.0,0.0,0.0,24.055,46.00163824107278,1006.2809217611791,58.18457993782101,189066.5
1712790556.49,0,0,36.5,0.0,0.0,0.0,24.05607421875,45.98412771089992,1006.285271875578,58.14815938573959,191130.5
1712790558.51,0,0,38.0,0.0,0.0,0.0,24.0567578125,45.96951175622841,1006.2906573183061,58.103070887086275,191960.0
1712790560.48,0,0,28.5,0.0,0.0,0.0,24.05451171875,45.94573065501308,1006.2758654121509,58.226913499601004,193011.0
1712790562.56,0,0,31.5,0.0,0.0,0.0,24.050898437500003,45.954117165951175,1006.2782448449608,58.20699201430501,194591.0
1712790564.48,0,0,31.5,0.0,0.0,0.0,24.05158203125,45.945381436769466,1006.27854987917,58.20443816365007,196716.5
1712790566.51,0,0,41.0,0.0,0.0,0.0,24.051875,45.93659975929998,1006.287510779197,58.129414580251236,198363.5
